regla_id,iso3,unidad,feriado_id,feriado,categoria,regimen,duracion_dias,recurrencia,periodo_anios,clase_de_fecha,calendario,mes,dia,ordinal,dia_semana,ancla,offset_dias,instrumento_remitido,dia_lunar_desde_fin,conjunto_de_referencia,condicion_referencia,condicion_dia_semana,vigencia_desde,vigencia_hasta,cobertura,elegibilidad,sector
1536,ROU,Bucarest,1535,Soborul Sfantului Proroc Ioan Botezatorul,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,7,,,,,,,,,,2024-01-01,,todo_el_pais,sin_condicion,privado
1538,ROU,Bucarest,1537,Ziua Unirii Principatelor Romane,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,24,,,,,,,,,,2017-01-01,,todo_el_pais,sin_condicion,privado
1546,ROU,Bucarest,1545,1 mai,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1548,ROU,Bucarest,1547,1 iunie - Ziua Copilului,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,1,,,,,,,,,,2017-01-01,,todo_el_pais,sin_condicion,privado
1554,ROU,Bucarest,1553,Adormirea Maicii Domnului,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1556,ROU,Bucarest,1555,"Sfantul Apostol Andrei, cel Intai chemat, Ocrotitorul Romaniei",descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,30,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1558,ROU,Bucarest,1557,1 decembrie - Ziua Nationala,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1560,ROU,Bucarest,1559,Prima zi de Craciun,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1562,ROU,Bucarest,1561,A doua zi de Craciun,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
79,SLV,San Salvador,78,Jueves Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-3,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
83,SLV,San Salvador,82,Sábado Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
81,SLV,San Salvador,80,Viernes Santo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
77,SLV,San Salvador,76,Año Nuevo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
85,SLV,San Salvador,84,Día del Trabajo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
95,SLV,San Salvador,94,Fiestas Agostinas,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,3,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
97,SLV,San Salvador,96,Fiestas Agostinas,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,5,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
87,SLV,San Salvador,86,Fiestas Agostinas / Divino Salvador del Mundo,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,6,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
89,SLV,San Salvador,88,Independencia,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,9,15,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
91,SLV,San Salvador,90,Día de los Difuntos,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,2,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
93,SLV,San Salvador,92,Navidad,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
772,SVK,Bratislava,771,Velkonocny pondelok,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
770,SVK,Bratislava,769,Velky piatok,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
766,SVK,Bratislava,765,Den vzniku Slovenskej republiky,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
768,SVK,Bratislava,767,Zjavenie Pana (Traja krali),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,6,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
774,SVK,Bratislava,773,Sviatok prace,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
776,SVK,Bratislava,775,Den vitazstva nad fasizmom,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,8,,,,,,,,,,2016-01-01,2025-12-31,todo_el_pais,sin_condicion,privado
778,SVK,Bratislava,777,Sviatok svateho Cyrila a svateho Metoda,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,7,5,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
780,SVK,Bratislava,779,Vyrocie Slovenskeho narodneho povstania,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,29,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
782,SVK,Bratislava,781,Den Ustavy Slovenskej republiky,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,9,1,,,,,,,,,,2016-01-01,2023-12-31,todo_el_pais,sin_condicion,privado
784,SVK,Bratislava,783,Sedembolestna Panna Maria,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,9,15,,,,,,,,,,2016-01-01,2025-12-31,todo_el_pais,sin_condicion,privado
786,SVK,Bratislava,785,Sviatok Vsetkych svatych,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
788,SVK,Bratislava,787,Den boja za slobodu a demokraciu,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,11,17,,,,,,,,,,2016-01-01,2024-12-31,todo_el_pais,sin_condicion,privado
790,SVK,Bratislava,789,Stedry den,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,24,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
792,SVK,Bratislava,791,Prvy sviatok vianocny,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
794,SVK,Bratislava,793,Druhy sviatok vianocny,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1576,SWE,Estocolmo,1575,Annandag pask,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1580,SWE,Estocolmo,1579,Kristi himmelsfardsdag,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,39,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1574,SWE,Estocolmo,1573,Langfredagen,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa,gregoriano,,,,,pascua,-2,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1570,SWE,Estocolmo,1569,Nyarsdagen,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1572,SWE,Estocolmo,1571,Trettondedag jul,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,6,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1578,SWE,Estocolmo,1577,Forsta maj,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1582,SWE,Estocolmo,1581,Nationaldagen,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,6,6,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1584,SWE,Estocolmo,1583,Midsommardagen,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa_a_fecha,gregoriano,6,19,,6,,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1586,SWE,Estocolmo,1585,Alla helgons dag,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,relativa_a_fecha,gregoriano,10,30,,6,,1,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1588,SWE,Estocolmo,1587,Juldagen,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1590,SWE,Estocolmo,1589,Annandag jul,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,12,26,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
1628,THA,Bangkok,1627,Doce (12) días tradicionales restantes de la cuota de trece — fechas designadas por el empleador,descanso_pagado_obligatorio,descanso_obligatorio,12.0,recurrente,1,cuota_designada_por_empleador,gregoriano,,,,,,,,,"Dias tradicionales, religiosos y locales de observancia reconocida; el empleador designa doce de ese conjunto tras consultar la practica del establecimiento (Labour Protection Act B.E. 2541, s. 29)",,,2016-01-01,,todo_el_pais,sin_condicion,privado
1626,THA,Bangkok,1625,National Labour Day (Wan Raeng Ngan Haeng Chat),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,remision_normativa,gregoriano,,,,,,,Determinacion del Ministro de Trabajo bajo la s.29 parrafo 1 de la Labour Protection Act B.E. 2541; en la practica el 1 de mayo,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
217,TUR,Estambul,216,Yilbasi (Año Nuevo),descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
219,TUR,Estambul,218,Ulusal Egemenlik ve Cocuk Bayrami,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,4,23,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
221,TUR,Estambul,220,Emek ve Dayanisma Gunu,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
223,TUR,Estambul,222,"Ataturk'u Anma, Genclik ve Spor Bayrami",descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,5,19,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
225,TUR,Estambul,224,Demokrasi ve Milli Birlik Gunu,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,7,15,,,,,,,,,,2017-01-01,,todo_el_pais,sin_condicion,privado
227,TUR,Estambul,226,Zafer Bayrami,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,8,30,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
229,TUR,Estambul,228,Cumhuriyet Bayrami arifesi,descanso_pagado_obligatorio,descanso_obligatorio,0.5,recurrente,1,fija,gregoriano,10,28,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
231,TUR,Estambul,230,Cumhuriyet Bayrami,descanso_pagado_obligatorio,descanso_obligatorio,1.0,recurrente,1,fija,gregoriano,10,29,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
842,USA,Nueva York,841,"Birthday of Martin Luther King, Jr.",cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,1,,3,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
840,USA,Nueva York,839,New Year's Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,1,1,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
862,USA,Nueva York,861,Inauguration Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,4,fija,gregoriano,1,20,,,,,,,,,,2016-01-01,,area_metropolitana_declarada,sin_condicion,privado
844,USA,Nueva York,843,Washington's Birthday,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,2,,3,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
846,USA,Nueva York,845,Memorial Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,5,,-1,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
848,USA,Nueva York,847,Juneteenth National Independence Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,6,19,,,,,,,,,,2021-06-17,,todo_el_pais,sin_condicion,privado
850,USA,Nueva York,849,Independence Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,7,4,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
852,USA,Nueva York,851,Labor Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,9,,1,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
854,USA,Nueva York,853,Columbus Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,10,,2,1,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
858,USA,Nueva York,857,Thanksgiving Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,ordinal,gregoriano,11,,4,4,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
856,USA,Nueva York,855,Veterans Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,11,11,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
860,USA,Nueva York,859,Christmas Day,cierre_sector_publico,sin_mandato_nacional,1.0,recurrente,1,fija,gregoriano,12,25,,,,,,,,,,2016-01-01,,todo_el_pais,sin_condicion,privado
